words	word
反转录酶	fanzhuanlumei
珍珠明目滴眼液	zhenzhumingmudiyanye
心肌炎后遗症	xinjiyanhouyizheng
扶正解表	fuzhengjiebiao
结节性痒疹	jiejiexingyangzhen
浓缩当归丸	nongsuodangguiwan
吡啶甲酸	bidingjiasuan
环状软骨	huanzhuangruangu
遗忘综合征	yiwangzonghezheng
理气舒心片	liqishuxinpian
胸膜肺炎	xiongmofeiyan
龙胆花	longdanhua
小儿外科学	xiaoerwaikexue
银翘解毒颗粒	yinqiaojiedukeli
孔最	kongzui
紫花杜鹃	zihuadujuan
子宫粘膜下肌瘤	zigongzhanmoxiajiliu
半夏白术天麻汤	banxiabaishutianmatang
肾上腺皮质机能减退	shenshangxianpizhijinengjiantui
木焦油	mujiaoyou
盐酸利多卡因注射液	yansuanliduoqiayinzhusheye
脂肪抽吸术	zhifangchouxishu
痔疮止血颗粒	zhichuangzhixiekeli
角质形成细胞	jiaozhixingchengxibao
红细胞计数	hongxibaojishu
黄连阿胶汤	huanglianajiaotang
残遗种	canyizhong
在线清洗	zaixianqingxi
鹅去氧胆酸	equyangdansuan
嗅细胞	xiuxibao
康力龙	kanglilong
雷公藤双层片	leigongtengshuangcengpian
乳酸菌素	rusuanjunsu
克拉霉素胶囊	kelameisujiaonang
更年期抑郁症	gengnianqiyiyuzheng
郑维健	zhengweijian
遗传性痉挛性截瘫	yichuanxingjingluanxingjietan
脂溢性角化病	zhiyixingjiaohuabing
昏睡病	hunshuibing
甘草甜素	gancaotiansu
骨筋膜室综合征	gujinmoshizonghezheng
十二指肠息肉	shierzhichangxirou
灯盏花素	dengzhanhuasu
黄连羊肝丸	huanglianyangganwan
雷公藤多苷片	leigongtengduoganpian
门冬氨酸	mendongansuan
桡骨头	naogutou
载体效应	zaitixiaoying
增生性瘢痕	zengshengxingbanhen
复方氨酚苯海拉明片	fufanganfenbenhailamingpian
蓝顿	landun
选择性注意	xuanzexingzhuyi
猪殃殃	zhuyangyang
北五味子	beiwuweizi
参芪胶囊	canqijiaonang
表皮痣	biaopizhi
药理效应	yaolixiaoying
贾伯乐提督街	jiaboletidujie
颅中窝	luzhongwo
注射用炎琥宁	zhusheyongyanhuning
年轻恒牙	nianqinghengya
多系统萎缩	duoxitongweisuo
愈伤组织	yushangzuzhi
黄宽	huangkuan
游离酸	youlisuan
丙磺舒	binghuangshu
三七总皂苷	sanqizongzaogan
鸡眼膏	jiyangao
脾开窍于口	pikaiqiaoyukou
沙利度胺	shaliduan
臀肌挛缩	tunjiluansuo
舌乳头	sherutou
追风药酒	zhuifengyaojiu
混合痣	hunhezhi
偏瘫复原丸	piantanfuyuanwan
明目地黄丸	mingmudihuangwan
翻身床	fanshenchuang
螺旋藻胶囊	luoxuanzaojiaonang
田基黄	tianjihuang
甲紫	jiazi
瞳孔反射	tongkongfanshe
万通筋骨贴	wantongjingutie
局部浸润麻醉	jubujinrunmazui
阴脉之海	yinmaizhihai
食管气管瘘	shiguanqiguanlv
人工阴茎	rengongyinjing
消咳宁片	xiaokeningpian
脾虚湿困	pixushikun
注射用细辛脑	zhusheyongxixinnao
羰基镍	tangjinie
复方鼻炎膏	fufangbiyangao
甲地孕酮	jiadiyuntong
降脂灵胶囊	jiangzhilingjiaonang
电穿孔	dianchuankong
输尿管畸形	shuniaoguanjixing
解溪	jiexi
甲状腺危象	jiazhuangxianweixiang
电诊断	dianzhenduan
包皮粘连	baopizhanlian
近交	jinjiao
体内过程	tineiguocheng
左卡尼汀	zuoqianiting
肺气不宣	feiqibuxuan
气虚证	qixuzheng
变态反应学	biantaifanyingxue
卡他性结膜炎	qiataxingjiemoyan
断裂基因	duanliejiyin
促黄体生成激素	cuhuangtishengchengjisu
釉质发育不全	youzhifayubuquan
募穴	muxue
乙醇溶液	yichunrongye
桑椹颗粒	sangshenkeli
精子计数	jingzijishu
纯合子	chunhezi
睑外翻	jianwaifan
醋酸铅	cusuanqian
同工酶	tonggongmei
春季结膜炎	chunjijiemoyan
肺咳	feike
透骨香	touguxiang
同仁乌鸡白凤丸	tongrenwujibaifengwan
舒巴坦钠	shubatanna
身柱	shenzhu
硫酸亚铁片	liusuanyatiepian
口腔粘膜病	kouqiangzhanmobing
耳鼻咽喉头颈外科学	erbiyanhoutoujingwaikexue
三九胃泰颗粒	sanjiuweitaikeli
海王金樽	haiwangjinzun
结合蛋白质	jiehedanbaizhi
肩髃	jianyu
盘尾丝虫病	panweisichongbing
膀胱挛缩	bangguangluansuo
甲基睾丸素	jiajigaowansu
遗传与优生	yichuanyuyousheng
鸭跖草	yazhicao
诺雷得	nuoleide
植物碱	zhiwujian
期前收缩	qiqianshousuo
淋菌性尿道炎	linjunxingniaodaoyan
复方鳖甲软肝片	fufangbiejiaruanganpian
斯奇康	siqikang
左甲状腺素钠片	zuojiazhuangxiansunapian
结膜干燥症	jiemoganzaozheng
草莓状血管瘤	caomeizhuangxieguanliu
心脏恶性肿瘤	xinzangexingzhongliu
健脾丸	jianpiwan
沙参麦冬汤	shacanmaidongtang
苯扎溴铵	benzhaxiuan
颅内占位性病变	luneizhanweixingbingbian
角膜浑浊	jiaomohunzhuo
梅核气	meiheqi
头孢匹罗	toubaopiluo
胆道蛔虫病	dandaohuichongbing
中医护理学	zhongyihulixue
卡维地洛	qiaweidiluo
气血双补丸	qixieshuangbuwan
支持细胞	zhichixibao
输卵管通液术	shuluanguantongyeshu
关节盂	guanjieyu
代赭石	daizheshi
新斯的明	xinsideming
大学物理实验	daxuewulishiyan
腰眼穴	yaoyanxue
气管支架	qiguanzhijia
珍芪降糖胶囊	zhenqijiangtangjiaonang
继发性糖尿病	jifaxingtangniaobing
碳酸钙胶囊	tansuangaijiaonang
抗原抗体反应	kangyuankangtifanying
枣仁安神液	zaorenanshenye
丝竹空穴	sizhukongxue
电疗法	dianliaofa
骨软骨瘤	guruanguliu
脾虚水肿	pixushuizhong
导赤散	daochisan
根头	gentou
新生儿缺血缺氧性脑病	xinshengerquexiequeyangxingnaobing
维生素中毒	weishengsuzhongdu
亚纲	yagang
连锁分析	liansuofenxi
男宝胶囊	nanbaojiaonang
李清云	liqingyun
色胺	sean
地丁三味汤散	didingsanweitangsan
欣康	xinkang
蒙古斑	mengguban
法医遗传学	fayiyichuanxue
灌肠剂	guanchangji
舒筋定痛	shujindingtong
全身炎症反应综合征	quanshenyanzhengfanyingzonghezheng
活血止痛膏	huoxiezhitonggao
黄芪多糖	huangqiduotang
乳牙列	ruyalie
阴阳转化	yinyangzhuanhua
阵发性心动过速	zhenfaxingxindongguosu
麦司卡林	maisiqialin
土壤剖面	turangpoumian
八味石灰华丸	baweishihuihuawan
吞饮	tunyin
免疫成功率	mianyichenggonglv
风寒感冒颗粒	fenghanganmaokeli
地尔硫卓	dierliuzhuo
食管造影	shiguanzaoying
乳房再造术	rufangzaizaoshu
局部作用	jubuzuoyong
苦甘冲剂	kuganchongji
口道	koudao
杆菌肽锌	ganjuntaixin
清洁灌肠	qingjiguanchang
小柴胡冲剂	xiaochaihuchongji
听幻觉	tinghuanjue
丘墟	qiuxu
急性阴道炎	jixingyindaoyan
指压止血法	zhiyazhixiefa
化妆品皮炎	huazhuangpinpiyan
渗出性中耳炎	shenchuxingzhongeryan
山楂炭	shanzhatan
保护性免疫	baohuxingmianyi
司坦唑醇	sitanzuochun
腓骨头	feigutou
硝苯地平片	xiaobendipingpian
烟草花叶病毒	yancaohuayebingdu
边缘运动	bianyuanyundong
地西泮注射液	dixipanzhusheye
潮汐周期	chaoxizhouqi
脑活素	naohuosu
内科护理学	neikehulixue
复方蚂蚁活络胶囊	fufangmayihuoluojiaonang
脾病	pibing
狂病	kuangbing
莫匹罗星软膏	mopiluoxingruangao
风湿骨痛胶囊	fengshigutongjiaonang
酶切	meiqie
肠损伤	changsunshang
硫普罗宁注射液	liupuluoningzhusheye
阴囊炎	yinnangyan
高钠血症	gaonaxiezheng
双香豆素	shuangxiangdousu
寒痹	hanbi
共同性斜视	gongtongxingxieshi
肌松药	jisongyao
饥饿性酮症	jiexingtongzheng
养阴清肺口服液	yangyinqingfeikoufuye
足光粉	zuguangfen
阴道闭锁	yindaobisuo
合胞体	hebaoti
甲基睾丸酮	jiajigaowantong
大黄素	dahuangsu
银黄口服液	yinhuangkoufuye
肺穿刺	feichuanci
蒽油	enyou
肤痒颗粒	fuyangkeli
山绿茶	shanlvcha
牙本质小管	yabenzhixiaoguan
病毒粒子	bingdulizi
支持性心理治疗	zhichixingxinlizhiliao
丹栀逍遥丸	danzhixiaoyaowan
强阳保肾丸	qiangyangbaoshenwan
石杉碱甲胶囊	shishanjianjiajiaonang
灭菌法	miejunfa
弹性组织	danxingzuzhi
微细胞	weixibao
脉络膜脱离	mailuomotuoli
间歇性外斜视	jianxiexingwaixieshi
家族性高胆固醇血症	jiazuxinggaodanguchunxiezheng
强力脑心康胶囊	qianglinaoxinkangjiaonang
神经内分泌癌	shenjingneifenmiai
注射用培美曲塞二钠	zhusheyongpeimeiqusaierna
聚维酮碘溶液	juweitongdianrongye
金果榄	jinguolan
胞体	baoti
加味逍遥丸	jiaweixiaoyaowan
腔上囊	qiangshangnang
细辛脑氯化钠注射液	xixinnaolvhuanazhusheye
脾主四肢	pizhusizhi
乌梅丸	wumeiwan
养心汤	yangxintang
处女膜闭锁	chunvmobisuo
肌节	jijie
肾上腺皮质功能亢进	shenshangxianpizhigongnengkangjin
长肌	changji
汤佩松	tangpeisong
氯霉素注射液	lvmeisuzhusheye
尾脂腺	weizhixian
甘露聚糖肽口服溶液	ganlujutangtaikoufurongye
鼻前庭炎	biqiantingyan
水杨酸钠	shuiyangsuanna
牛黄降压丸	niuhuangjiangyawan
康复新液	kangfuxinye
廉泉穴	lianquanxue
芸香草	yunxiangcao
腘静脉	guojingmai
进行性骨化性肌炎	jinxingxingguhuaxingjiyan
邻氨基苯甲酸	linanjibenjiasuan
磷酸三钙	linsuansangai
手三里	shousanli
张从正	zhangcongzheng
肉桂油	rouguiyou
异鼠李素	yishulisu
喷砂洁牙机	penshajiyaji
胆舒软胶囊	danshuruanjiaonang
复方氨基酸注射液	fufanganjisuanzhusheye
银黄胶囊	yinhuangjiaonang
头孢呋辛酯片	toubaofuxinzhipian
尿道球腺	niaodaoqiuxian
二硝基苯	erxiaojiben
基底神经节	jidishenjingjie
焦虑性障碍	jiaolvxingzhangai
逻辑记忆	luojijiyi
子宫内膜异位囊肿	zigongneimoyiweinangzhong
米象	mixiang
汗腺炎	hanxianyan
神经阻滞麻醉	shenjingzuzhimazui
酮替芬	tongtifen
输导组织	shudaozuzhi
缺血性挛缩	quexiexingluansuo
许浚	xujun
不完全流产	buwanquanliuchan
止咳片	zhikepian
便闭	bianbi
甲钴胺	jiaguan
多潜能性	duoqiannengxing
注射用头孢唑林钠	zhusheyongtoubaozuolinna
阳溪	yangxi
食管扩张	shiguankuozhang
镫骨	denggu
隐性梅毒	yinxingmeidu
眶骨骨折	kuangguguzhe
肛管癌	gangguanai
消银胶囊	xiaoyinjiaonang
大脑前动脉	danaoqiandongmai
进化遗传学	jinhuayichuanxue
大承气汤	dachengqitang
注意广度	zhuyiguangdu
充溢性尿失禁	chongyixingniaoshijin
颌下淋巴结	hanxialinbajie
碘甘油	dianganyou
直接胆红素	zhijiedanhongsu
健脑胶囊	jiannaojiaonang
王氏保赤丸	wangshibaochiwan
癫痫小发作	dianxianxiaofazuo
肠痈	changyong
红肌	hongji
半抗原	bankangyuan
跖筋膜炎	zhijinmoyan
乳牙早失	ruyazaoshi
次髎	ciliao
唇面	chunmian
麦角胺	maijiaoan
麝香酮	shexiangtong
髂嵴	kaji
籽骨	zigu
石细胞	shixibao
脑裂	naolie
护彤	hutong
脑轻松	naoqingsong
盐酸吡格列酮	yansuanbigelietong
痛觉过敏	tongjueguomin
抗胸腺细胞球蛋白	kangxiongxianxibaoqiudanbai
新生儿湿肺	xinshengershifei
敷贴法	futiefa
七鞭回春乐胶囊	qibianhuichunlejiaonang
楤木	songmu
双氯芬酸钠肠溶片	shuanglvfensuannachangrongpian
刺突	citu
内胚层	neipeiceng
生物反馈疗法	shengwufankuiliaofa
盐酸美利曲辛	yansuanmeiliquxin
左旋体	zuoxuanti
秦皮	qinpi
微孔膜	weikongmo
可信区间	kexinqujian
人工破膜	rengongpomo
血虚生风	xiexushengfeng
分子药理学	fenziyaolixue
茵栀黄口服液	yinzhihuangkoufuye
盐酸克林霉素	yansuankelinmeisu
大活络丹	dahuoluodan
凝血活酶	ningxiehuomei
痔疮栓	zhichuangshuan
被动体位	beidongtiwei
熊胆痔灵膏	xiongdanzhilinggao
杨树花	yangshuhua
靶向制剂	baxiangzhiji
失读症	shiduzheng
免疫佐剂	mianyizuoji
人工牛黄甲硝唑	rengongniuhuangjiaxiaozuo
芪龙通络胶囊	qilongtongluojiaonang
尼群地平片	niqundipingpian
毒症	duzheng
希舒美	xishumei
动眼神经麻痹	dongyanshenjingmabi
细菌性腹膜炎	xijunxingfumoyan
司法心理学	sifaxinlixue
亚硫酸氢钠	yaliusuanqingna
助力运动	zhuliyundong
马来酸依那普利片	malaisuanyinapulipian
人工喉	rengonghou
数量性状	shuliangxingzhuang
头花蓼	touhualiao
皮炎平软膏	piyanpingruangao
苦参素	kucansu
乙肝核心抗体	yiganhexinkangti
哌拉西林钠舒巴坦钠	pailaxilinnashubatanna
腹壁下动脉	fubixiadongmai
紫杉醇注射液	zishanchunzhusheye
半乳糖血症	banrutangxiezheng
相对缓脉	xiangduihuanmai
卡托普利片	qiatuopulipian
甘露消渴胶囊	ganluxiaokejiaonang
玉屏风口服液	yupingfengkoufuye
性身份障碍	xingshenfenzhangai
银汞合金	yingonghejin
恶性畸胎瘤	exingjitailiu
骨髓象	gusuixiang
健儿清解液	jianerqingjieye
钩椎关节	gouzhuiguanjie
乳癖消片	rupixiaopian
外阴溃疡	waiyinkuiyang
屈光手术学	quguangshoushuxue
肠炎宁胶囊	changyanningjiaonang
染色体不分离	ransetibufenli
寿命表	shoumingbiao
续发率	xufalv
叠加法	diejiafa
罗通定	luotongding
肠伤寒	changshanghan
胡麻仁	humaren
钡餐透视	beicantoushi
新癀片	xinhuangpian
吲达帕胺	shendapaan
口腔崩解片	kouqiangbengjiepian
华支睾吸虫病	huazhigaoxichongbing
氯氮平片	lvdanpingpian
天麻片	tianmapian
消渴安胶囊	xiaokeanjiaonang
阿柔比星	aroubixing
肝俞穴	ganyuxue
同步生长	tongbushengchang
感冒止咳颗粒	ganmaozhikekeli
放射性白内障	fangshexingbaineizhang
板蓝根片	banlangenpian
前列地尔注射液	qianliedierzhusheye
心源性水肿	xinyuanxingshuizhong
亮甲	liangjia
治伤软膏	zhishangruangao
腰息痛胶囊	yaoxitongjiaonang
加味八珍益母膏	jiaweibazhenyimugao
成肌细胞	chengjixibao
弛张热	chizhangre
木竭胶囊	mujiejiaonang
缺血性视神经病变	quexiexingshishenjingbingbian
胞质	baozhi
小儿七星茶颗粒	xiaoerqixingchakeli
甘露糖醇	ganlutangchun
棍棒伤	gunbangshang
胎头吸引术	taitouxiyinshu
芪仙补肾胶囊	qixianbushenjiaonang
短日照植物	duanrizhaozhiwu
温郁金	wenyujin
盐酸克仑特罗片	yansuankelunteluopian
反射性癫痫	fanshexingdianxian
小儿药证直诀	xiaoeryaozhengzhijue
肝出血	ganchuxie
汗管瘤	hanguanliu
埃可病毒感染	aikebingduganran
氧输送	yangshusong
舒肝健胃丸	shuganjianweiwan
普秃	putu
印戒细胞癌	yinjiexibaoai
包皮嵌顿	baopiqiandun
合理情绪疗法	heliqingxuliaofa
双黄连颗粒	shuanghuangliankeli
膀胱纤维化	bangguangxianweihua
锥体外系反应	zhuitiwaixifanying
白莲洞公园	bailiandonggongyuan
红细胞增多	hongxibaozengduo
头孢西丁钠	toubaoxidingna
土贝母	tubeimu
桡骨小头半脱位	naoguxiaotoubantuowei
炉甘石粉	luganshifen
临床遗传学	linchuangyichuanxue
米力农	milinong
上肢骨	shangzhigu
愈创甘油醚	yuchuangganyoumi
寻骨风	xungufeng
肝经湿热	ganjingshire
止血散	zhixiesan
基因拷贝	jiyinkaobei
磺苄西林钠	huangbianxilinna
金贝痰咳清颗粒	jinbeitankeqingkeli
四缝	sifeng
淋巴肉瘤	linbarouliu
补肾固齿	bushenguchi
发育遗传学	fayuyichuanxue
白鸽巢公园	baigechaogongyuan
关节盘	guanjiepan
甲状腺球蛋白	jiazhuangxianqiudanbai
抗阻运动	kangzuyundong
牙瘤	yaliu
面部老化	mianbulaohua
增溶剂	zengrongji
蜡刀	ladao
室间隔穿孔	shijiangechuankong
外源性感染	waiyuanxingganran
甲氨蝶呤片	jiaandielingpian
免疫网络	mianyiwangluo
炎症后色素沉着	yanzhenghousesuchenzhao
垂直感染	chuizhiganran
结肠系膜	jiechangximo
生力胶囊	shenglijiaonang
重睑成形术	zhongjianchengxingshu
食管闭锁	shiguanbisuo
奥扎格雷钠	aozhageleina
视网膜萎缩	shiwangmoweisuo
瑞芬太尼	ruifentaini
麻杏止咳片	maxingzhikepian
克霉唑软膏	kemeizuoruangao
随意肌	suiyiji
京万红软膏	jingwanhongruangao
镰状细胞贫血	lianzhuangxibaopinxie
高树森	gaoshusen
大青盐	daqingyan
卡培他滨片	qiapeitabinpian
增强子	zengqiangzi
麝香心脑通胶囊	shexiangxinnaotongjiaonang
泼尼松龙	ponisonglong
放射性甲状腺疾病	fangshexingjiazhuangxianjibing
氧氟沙星滴耳液	yangfushaxingdierye
十五味龙胆花丸	shiwuweilongdanhuawan
清胃黄连丸	qingweihuanglianwan
鹿鞭补酒	lubianbujiu
白石英	baishiying
慢性心包炎	manxingxinbaoyan
中暑衰竭	zhongshushuaijie
下肢静脉功能不全	xiazhijingmaigongnengbuquan
肾排泄	shenpaixie
眼睑成形术	yanjianchengxingshu
脑复康	naofukang
尺泽	chize
子宫纵隔	zigongzongge
沙美特罗	shameiteluo
磷酸酶	linsuanmei
药艾条	yaoaitiao
冻干水痘减毒活疫苗	dongganshuidoujianduhuoyimiao
杨梅舌	yangmeishe
消癌平口服液	xiaoaipingkoufuye
新型隐球菌	xinxingyinqiujun
药用炭	yaoyongtan
染料激光器	ranliaojiguangqi
牙颌面畸形	yahanmianjixing
家族性结肠息肉	jiazuxingjiechangxirou
核衣壳	heyike
腺嘌呤核苷	xianpiaolinghegan
颈椎结核	jingzhuijiehe
三羧酸循环	sansuosuanxunhuan
福尔可定	fuerkeding
虚烦不眠	xufanbumian
痘病毒	doubingdu
猴头菌片	houtoujunpian
原发性血小板增多症	yuanfaxingxiexiaobanzengduozheng
骨重建	guzhongjian
复方甲氧那明胶囊	fufangjiayangnamingjiaonang
口轮匝肌	koulunzaji
虫草氨基酸	chongcaoanjisuan
长春瑞滨	changchunruibin
肺宁胶囊	feiningjiaonang
耳再造术	erzaizaoshu
吴新荣	wuxinrong
盐酸小檗碱片	yansuanxiaobojianpian
感冒退热颗粒	ganmaotuirekeli
导管内乳头状瘤	daoguanneirutouzhuangliu
太渊	taiyuan
尸体现象	shitixianxiang
腱索	jiansuo
腰腿痛丸	yaotuitongwan
小通草	xiaotongcao
心室肥厚	xinshifeihou
直肠粘膜脱垂	zhichangzhanmotuochui
神经上皮	shenjingshangpi
海螵蛸	haipiaoshao
甲苯胺	jiabenan
二羟基丙酮	erqiangjibingtong
罗红霉素片	luohongmeisupian
扁桃体周围脓肿	biantaotizhouweinongzhong
枸杞根	gouqigen
关节止痛膏	guanjiezhitonggao
肾元胶囊	shenyuanjiaonang
环孢素胶囊	huanbaosujiaonang
椹果	shenguo
复方氢氧化铝片	fufangqingyanghualvpian
法洛氏三联症	faluoshisanlianzheng
基础麻醉	jichumazui
骨钙素	gugaisu
视蛋白	shidanbai
母斑	muban
足关节	zuguanjie
磺胺多辛	huanganduoxin
元胡止痛片	yuanhuzhitongpian
十五味乳鹏丸	shiwuweirupengwan
硬石膏	yingshigao
混合性结缔组织病	hunhexingjiedizuzhibing
新生儿休克	xinshengerxiuke
睾丸结核	gaowanjiehe
实体癌	shitiai
冷休克	lengxiuke
余云岫	yuyunxiu
膈肌麻痹	gejimabi
甲状	jiazhuang
冠心苏合丸	guanxinsuhewan
高士德大马路	gaoshidedamalu
体细胞突变	tixibaotubian
副耳	fuer
抗妇炎胶囊	kangfuyanjiaonang
通便灵	tongbianling
高氨血症	gaoanxiezheng
疲劳骨折	pilaoguzhe
鼓室成形术	gushichengxingshu
左甲状腺素钠	zuojiazhuangxiansuna
十全大补膏	shiquandabugao
心肌纤维化	xinjixianweihua
热缺血时间	requexieshijian
四环素眼膏	sihuansuyangao
延胡	yanhu
少泽	shaoze
二尖瓣成形术	erjianbanchengxingshu
全鹿丸	quanluwan
开窍于舌	kaiqiaoyushe
手术放大镜	shoushufangdajing
睾丸下降不全	gaowanxiajiangbuquan
血小板无力症	xiexiaobanwulizheng
分子病理学	fenzibinglixue
杆菌肽	ganjuntai
鲁南贝特	lunanbeite
直肠类癌	zhichangleiai
膀胱憩室	bangguangqishi
肠炎宁颗粒	changyanningkeli
微量注射泵	weiliangzhushebeng
内镜逆行胰胆管造影	neijingnixingyidanguanzaoying
叶状体	yezhuangti
阴囊水肿	yinnangshuizhong
寰椎骨折	huanzhuiguzhe
意志障碍	yizhizhangai
拮抗药	jiekangyao
法医毒理学	fayidulixue
骨炎	guyan
全同胞	quantongbao
清热解毒颗粒	qingrejiedukeli
首过效应	shouguoxiaoying
盐酸多巴胺注射液	yansuanduobaanzhusheye
选择基因	xuanzejiyin
镍钛合金	nietaihejin
低常儿童	dichangertong
中毒性肺水肿	zhongduxingfeishuizhong
玻璃体变性	bolitibianxing
前列舒乐胶囊	qianlieshulejiaonang
强迫型人格障碍	qiangpoxingrengezhangai
椭圆囊	tuoyuannang
细胞形态学	xibaoxingtaixue
急性卡他性结膜炎	jixingqiataxingjiemoyan
消旋卡多曲颗粒	xiaoxuanqiaduoqukeli
间羟胺	jianqiangan
肝胃气痛	ganweiqitong
椎间盘变性	zhuijianpanbianxing
视黄醛	shihuangquan
小红参	xiaohongcan
回苏灵	huisuling
皮肤磨削术	pifumoxueshu
膨胀性生长	pengzhangxingshengchang
加味藿香正气丸	jiaweihuoxiangzhengqiwan
葡萄糖酸钙锌口服溶液	putaotangsuangaixinkoufurongye
番木瓜碱	fanmuguajian
五加皮酒	wujiapijiu
参茸白凤丸	canrongbaifengwan
跌打活血散	diedahuoxiesan
脑白质病	naobaizhibing
支气管舒张试验	zhiqiguanshuzhangshiyan
骶髂关节炎	dikaguanjieyan
合酶	hemei
天王补心丸	tianwangbuxinwan
内翻足	neifanzu
中毒病	zhongdubing
肩锁关节	jiansuoguanjie
致密结缔组织	zhimijiedizuzhi
布洛芬混悬滴剂	buluofenhunxuandiji
制附子	zhifuzi
阿莫西林克拉维酸钾片	amoxilinkelaweisuanjiapian
硼酸软膏	pengsuanruangao
内切酶	neiqiemei
皮质盲	pizhimang
阿德福韦酯片	adefuweizhipian
水半夏	shuibanxia
乳腺导管扩张	ruxiandaoguankuozhang
腰痛宁胶囊	yaotongningjiaonang
依苏	yisu
听性脑干反应	tingxingnaoganfanying
酪氨酸血症	laoansuanxiezheng
创伤弹道学	chuangshangdandaoxue
清宫寿桃丸	qinggongshoutaowan
消谷善饥	xiaogushanji
性别角色社会化	xingbiejiaoseshehuihua
白蔹	bailian
痹病	bibing
当归四逆汤	dangguisinitang
医学分子生物学	yixuefenzishengwuxue
壳顶	keding
金荞麦片	jinqiaomaipian
药物分布	yaowufenbu
尸厥	shijue
健肾生发丸	jianshenshengfawan
冬葵子	dongkuizi
骶棘肌	dijiji
树枝状细胞	shuzhizhuangxibao
头孢他定	toubaotading
托吡卡胺	tuobiqiaan
大风子	dafengzi
美满霉素	meimanmeisu
化脓性脑炎	huanongxingnaoyan
胃得乐	weidele
噎膈	yege
中华跌打丸	zhonghuadiedawan
转化生长因子	zhuanhuashengchangyinzi
布鲁菌病	bulujunbing
骨性结合	guxingjiehe
外照射慢性放射病	waizhaoshemanxingfangshebing
一清颗粒	yiqingkeli
上热下寒	shangrexiahan
猫眼草	maoyancao
枇杷叶膏	pipayegao
性导	xingdao
甲状腺次全切除术	jiazhuangxianciquanqiechushu
输卵管通水	shuluanguantongshui
急性心因性反应	jixingxinyinxingfanying
先天性多毛症	xiantianxingduomaozheng
肝海绵状血管瘤	ganhaimianzhuangxieguanliu
注射用胸腺五肽	zhusheyongxiongxianwutai
复制酶	fuzhimei
小儿麻痹糖丸	xiaoermabitangwan
心源性晕厥	xinyuanxingyunjue
苯丙酸诺龙	benbingsuannuolong
帽状腱膜	maozhuangjianmo
输精管炎	shujingguanyan
碳酸钙片	tansuangaipian
阴茎损伤	yinjingsunshang
中医心理学	zhongyixinlixue
博来霉素	bolaimeisu
微静脉	weijingmai
火炭母	huotanmu
吕炳奎	lvbingkui
六神散	liushensan
扑尔伪麻片	puerweimapian
鼻炎灵	biyanling
消痞和胃胶囊	xiaopiheweijiaonang
一甲胺	yijiaan
灯盏花素注射液	dengzhanhuasuzhusheye
人参首乌胶囊	rencanshouwujiaonang
铸工尘肺	zhugongchenfei
胸腺肽注射液	xiongxiantaizhusheye
神经梅毒	shenjingmeidu
骰骨	tougu
辛弗林	xinfulin
抗肿瘤抗生素	kangzhongliukangshengsu
人工阴道	rengongyindao
熊胆黄芩滴眼液	xiongdanhuangqindiyanye
苦木	kumu
注射用五水头孢唑林钠	zhusheyongwushuitoubaozuolinna
硫唑嘌呤	liuzuopiaoling
肺动脉瓣闭锁	feidongmaibanbisuo
春雷霉素	chunleimeisu
可变剪接	kebianjianjie
卡介菌多糖核酸注射液	qiajiejunduotanghesuanzhusheye
唇外翻	chunwaifan
抽动秽语综合症	choudonghuiyuzonghezheng
舒喘灵	shuchuanling
注射用鼠神经生长因子	zhusheyongshushenjingshengchangyinzi
达菲林	dafeilin
双颌前突	shuanghanqiantu
卵巢畸胎瘤	luanchaojitailiu
棘上韧带	jishangrendai
精囊肿瘤	jingnangzhongliu
双眼视差	shuangyanshicha
假性痴呆	jiaxingchidai
放射性肠炎	fangshexingchangyan
胃空肠吻合术	weikongchangwenheshu
中极穴	zhongjixue
螺内酯片	luoneizhipian
人体病理学	rentibinglixue
胶束	jiaoshu
外劳宫	wailaogong
芭蕉根	bajiaogen
卡介菌纯蛋白衍生物	qiajiejunchundanbaiyanshengwu
埃索美拉唑	aisuomeilazuo
瘙痒病	saoyangbing
昂丹司琼	angdansiqiong
股环	guhuan
风寒感冒冲剂	fenghanganmaochongji
通脉养心丸	tongmaiyangxinwan
感愈胶囊	ganyujiaonang
麻痹性痴呆	mabixingchidai
缬沙坦胶囊	xieshatanjiaonang
恶性组织细胞病	exingzuzhixibaobing
复方骨肽注射液	fufanggutaizhusheye
羧甲司坦	suojiasitan
银屑病关节炎	yinxiebingguanjieyan
复方鲜竹沥液	fufangxianzhuliye
带虫者	daichongzhe
氯化亚汞	lvhuayagong
加速试验	jiasushiyan
厄贝沙坦胶囊	ebeishatanjiaonang
医明	yiming
睑球粘连	jianqiuzhanlian
内源基因	neiyuanjiyin
目病	mubing
暑热症	shurezheng
葶苈草颗粒	tinglicaokeli
肉毒抗毒素	roudukangdusu
润肠丸	runchangwan
肾动脉瘤	shendongmailiu
脑脊膜炎	naojimoyan
掌长肌	zhangchangji
常模参照测验	changmocanzhaoceyan
花被片	huabeipian
癫痫性精神障碍	dianxianxingjingshenzhangai
龈沟液	yingouye
瓜子金	guazijin
七味螃蟹甲丸	qiweipangxiejiawan
阿莫西林咀嚼片	amoxilinjujiaopian
可拉明	kelaming
右芬氟拉明	youfenfulaming
过敏性血管炎	guominxingxieguanyan
汽油中毒	qiyouzhongdu
皮肤结核	pifujiehe
小青龙口服液	xiaoqinglongkoufuye
感觉神经元	ganjueshenjingyuan
