words	word
弟弟	didi
表达	biaoda
兄弟	xiongdi
劝告	quangao
打喷嚏	dapenti
喷替	penti
劝导	quandao
教养	jiaoyang
礼貌	limao
目嚏	muti
回不完	huibuwan
生下	shengxia
文学	wenxue
保重	baozhong
庆祝	qingzhu
晚饭	wanfan
上班	shangban
流利	liuli
网路	wanglu
广告	guanggao
部落	buluo
作文	zuowen
地教	dijiao
大学生	daxuesheng
买好	maihao
房屋	fangwu
老实	laoshi
买手机	maishouji
自选	zixuan
邻居	linju
抱出去	baochuqu
求救	qiujiu
下班	xiaban
宠物医院	chongwuyiyuan
车门	chemen
帮别人	bangbieren
姐妹	jiemei
作工	zuogong
报恩	baoen
功德	gongde
想得到	xiangdedao
表姊妹	biaozimei
晒太阳	shaitaiyang
车站	chezhan
预约	yuyue
做饭	zuofan
相片	xiangpian
座椅	zuoyi
咖啡	kafei
出租车	chuzuche
对面	duimian
推荐	tuijian
咖啡馆	kafeiguan
森林公园	senlingongyuan
皮夹克	pijiake
认得	rende
眼睛	yanjing
尝尝	changchang
好看	haokan
橘红色	juhongse
粉红色	fenhongse
背包	beibao
难看	nankan
绿色	lvse
认出	renchu
太太	taitai
上有	shangyou
上衣	shangyi
名字	mingzi
老街	laojie
淡水	danshui
住在一起	zhuzaiyiqi
主公	zhugong
照片	zhaopian
爱情	aiqing
听话	tinghua
坏孩子	huaihaizi
不动	budong
喝著	hezhu
牛奶	niunai
老地	laodi
奶奶	nainai
申请表	shenqingbiao
提得	tide
申请	shenqing
服务员	fuwuyuan
吓一跳	xiayitiao
买单	maidan
做得好	zuodehao
配合	peihe
围著	weizhu
煮饭	zhufan
洗衣服	xiyifu
奔波	benbo
仆人	puren
晓得	xiaode
做菜	zuocai
搬来	banlai
不来	bulai
消息	xiaoxi
让我学	rangwoxue
赚来	zhuanlai
超多	chaoduo
照相机	zhaoxiangji
新车	xinche
学费	xuefei
我力	woli
课文	kewen
体育馆	tiyuguan
地点	didian
找有	zhaoyou
肚子饿	duzie
中心	zhongxin
地玩	diwan
准舞	zhunwu
晚会	wanhui
演讲	yanjiang
发传单	fachuandan
做广告	zuoguanggao
剑术	jianshu
原住民	yuanzhumin
历史	lishi
月台	yuetai
部分	bufen
冰店	bingdian
过瘾	guoyin
总算	zongsuan
芒果	mangguo
冰是	bingshi
芒果汁	mangguozhi
破掉	podiao
摊位	tanwei
事件	shijian
选写	xuanxie
同事	tongshi
杀价	shajia
摆摊	baitan
买不到	maibudao
买到	maidao
商品	shangpin
打给	dagei
商店	shangdian
客气	keqi
没卖	meimai
飞到	feidao
店员	dianyuan
客人	keren
热情	reqing
要付	yaofu
特价	tejia
唱片	changpian
文具	wenju
点心	dianxin
杂志	zazhi
看得懂	kandedong
卖东西	maidongxi
鞋子	xiezi
女人	nvren
胶水	jiaoshui
跟我走	genwozou
牛肉面	niuroumian
密码	mima
还给	huangei
一层楼	yicenglou
钟头	zhongtou
考考试	kaokaoshi
文法	wenfa
生词	shengci
内容	neirong
转机	zhuanji
搭公车	dagongche
利用	liyong
质料	zhiliao
坐飞机	zuofeiji
绿岛	lvdao
著者	zhuzhe
打折	dazhe
朋友家	pengyoujia
计程车	jichengche
河跟园	hegenyuan
公车	gongche
交通	jiaotong
口音	kouyin
难听	nanting
听得懂	tingdedong
高粱酒	gaoliangjiu
划得来	huadelai
铁塔	tieta
博物馆	bowuguan
大楼	dalou
可做	kezuo
动物园	dongwuyuan
看来	kanlai
见识	jianshi
男朋友	nanpengyou
旅行团	lvxingtuan
沙漠	shamo
森林	senlin
事故	shigu
核子	hezi
坐火车	zuohuoche
核能	heneng
电厂	dianchang
军人	junren
防守	fangshou
白酒	baijiu
大学老师	daxuelaoshi
油画	youhua
课程	kecheng
主题	zhuti
算钱	suanqian
用书	yongshu
现金	xianjin
交换	jiaohuan
发音	fayin
了坏	lehuai
补考	bukao
理论	lilun
解释	jieshi
举手	jushou
金融风暴	jinrongfengbao
采取	caiqu
说错	shuocuo
对学	duixue
要动	yaodong
出玩	chuwan
学生会	xueshenghui
玩电脑	wandiannao
听考	tingkao
大考	dakao
每隔	meige
体育课	tiyuke
才学	caixue
气氛	qifen
办公室	bangongshi
跟写	genxie
大学教授	daxuejiaoshou
没变	meibian
教人	jiaoren
语言学	yuyanxue
母语	muyu
教法	jiaofa
重视	zhongshi
实用	shiyong
用学	yongxue
说法	shuofa
租房子	zufangzi
适应	shiying
要放	yaofang
学好	xuehao
交往	jiaowang
上网	shangwang
借给	jiegei
小妹	xiaomei
科学系	kexuexi
研究所	yanjiusuo
想出	xiangchu
靴子	xuezi
奶茶	naicha
太白	taibai
肩膀	jianbang
皮肤	pifu
衣著	yizhu
棕色	zongse
时尚	shishang
嘴唇	zuichun
鼻子	bizi
手机号码	shoujihaoma
外长	waichang
辣妹	lamei
猫咪	maomi
求求	qiuqiu
查出	chachu
包裹	baoguo
通知	tongzhi
破碎	posui
没收	meishou
个面	gemian
美女	meinv
下过	xiaguo
五官	wuguan
出汗	chuhan
初恋	chulian
写信	xiexin
恋爱	lianai
夜店	yedian
公主	gongzhu
女神	nvshen
台湾人	taiwanren
不理	buli
睡醒	shuixing
挤死	jisi
跟比	genbi
赶说	ganshuo
写标	xiebiao
记得住	jidezhu
作梦	zuomeng
梦到	mengdao
跳越	tiaoyue
跳跑	tiaopao
逃跑	taopao
飞行	feixing
跟上来	genshanglai
抓走	zhuazou
吓了一跳	xialeyitiao
醒来	xinglai
速度	sudu
交新	jiaoxin
拉著	lazhu
两条船	liangtiaochuan
女朋友	nvpengyou
脚踏	jiaota
完书	wanshu
没走	meizou
做梦	zuomeng
剧情	juqing
魅力	meili
戏剧	xiju
留学生	liuxuesheng
剧本	juben
上传	shangchuan
机器	jiqi
找钱	zhaoqian
人分	renfen
需要的话	xuyaodehua
下雨	xiayu
民族	minzu
观众	guanzhong
理由	liyou
下课后	xiakehou
音乐剧	yinleju
演戏	yanxi
发挥	fahui
语法	yufa
脚本	jiaoben
写完	xiewan
检查一下	jianchayixia
现场	xianchang
好玩儿	haowaner
情人	qingren
部份	bufen
讲道理	jiangdaoli
服饰	fushi
月亮代表	yueliangdaibiao
遇见	yujian
选歌	xuange
文字	wenzi
跳来跳去	tiaolaitiaoqu
放鞭炮	fangbianpao
操场	caochang
走来	zoulai
想用	xiangyong
说服	shuofu
登记	dengji
摊子	tanzi
冷水	lengshui
名模	mingmo
光下	guangxia
女孩子	nvhaizi
决意	jueyi
接问	jiewen
不买	bumai
天暗	tianan
屏息	pingxi
辞典	cidian
昏倒	hundao
价格	jiage
柜台	guitai
结帐	jiezhang
服务态度	fuwutaidu
付钱	fuqian
新买	xinmai
仿冒品	fangmaopin
撕掉	sidiao
花生	huasheng
期末考	qimokao
考得	kaode
全心	quanxin
回应	huiying
勉强	mianqiang
表情	biaoqing
服装店	fuzhuangdian
意愿	yiyuan
服务生	fuwusheng
打错	dacuo
发票	fapiao
承认	chengren
写著	xiezhu
叫门	jiaomen
块钱	kuaiqian
用量	yongliang
牌子	paizi
了买	lemai
飞机票	feijipiao
用光	yongguang
恤的店	xudedian
分开	fenkai
台币	taibi
买开	maikai
薪水	xinshui
汽车	qiche
质量	zhiliang
店品	dianpin
机场	jichang
不太会	butaihui
爬山	pashan
没来	meilai
面线	mianxian
臭豆腐	choudoufu
鱿鱼	youyu
种类	zhonglei
问好	wenhao
转告	zhuangao
喝一杯	heyibei
打个招呼	dagezhaohu
料理	liaoli
换成	huancheng
我学	woxue
敬业精神	jingyejingshen
新知	xinzhi
示范	shifan
教学方式	jiaoxuefangshi
创新性	chuangxinxing
进得	jinde
成高	chenggao
问问	wenwen
电梯	dianti
楼梯	louti
会话	huihua
感恩	ganen
教师	jiaoshi
担任	danren
地连	dilian
名词	mingci
起到	qidao
有效率	youxiaolv
提议	tiyi
上到	shangdao
体谅	tiliang
辜负	gufu
老人家	laorenjia
班理	banli
听不懂	tingbudong
记著	jizhu
案例	anli
课程内容	kechengneirong
旅馆	lvguan
解决方案	jiejuefangan
浅见	qianjian
长辈	changbei
说出	shuochu
地位	diwei
猪血	zhuxie
香菜	xiangcai
大肠	dachang
香味	xiangwei
虾球	xiaqiu
虾子	xiazi
罐头	guantou
咕咾肉	gulaorou
春卷	chunjuan
青椒	qingjiao
肉丝	rousi
麻婆豆腐	mapodoufu
受欢迎	shouhuanying
白饭	baifan
胃部	weibu
含有	hanyou
肠粉	changfen
饮茶	yincha
虾饺	xiajiao
猪肠	zhuchang
叉烧	chashao
小笼包	xiaolongbao
芋角	yujiao
蛋塔	danta
豆腐花	doufuhua
芋头	yutou
出热	chure
青蛙	qingwa
素菜	sucai
吃素	chisu
风鸡	fengji
鸡肉	jirou
青菜	qingcai
显出	xianchu
油腻	youni
口味	kouwei
泡菜	paocai
辣酱	lajiang
萝卜	luobu
外国人	waiguoren
闻到	wendao
放心	fangxin
饭馆儿	fanguaner
著马	zhuma
无袖	wuxiu
客厅	keting
额头	etou
词汇	cihui
重任	zhongren
得意	deyi
限制	xianzhi
可忘	kewang
收钱	shouqian
基金会	jijinhui
姊姊	zizi
家具	jiaju
租费	zufei
划算	huasuan
地区	diqu
酒馆	jiuguan
提到	tidao
为主	weizhu
屋子	wuzi
农村	nongcun
具有	juyou
小商店	xiaoshangdian
姊妹	zimei
龟苓膏	guilinggao
烧烤	shaokao
鸡蛋	jidan
玩儿	waner
来学	laixue
打字	dazi
房东	fangdong
房租	fangzu
地铁	ditie
省钱	shengqian
女儿	nver
押金	yajin
月租	yuezu
好话	haohua
电视机	dianshiji
花园	huayuan
桌书	zhuoshu
冷气	lengqi
水电费	shuidianfei
公馆	gongguan
空气	kongqi
学舍	xueshe
国际学舍	guojixueshe
管理员	guanliyuan
浴室	yushi
衣柜	yigui
气候	qihou
地房	difang
买得起	maideqi
面积	mianji
洗澡	xizao
手续费	shouxufei
蛋花汤	danhuatang
包子	baozi
吹拭	chuishi
日落	riluo
地摊	ditan
健行	jianxing
坐船	zuochuan
过河	guohe
了信	lexin
写给	xiegei
钓鱼	diaoyu
长袖	changxiu
野餐	yecan
护照	huzhao
签发	qianfa
搭乘	dacheng
女王	nvwang
试试看	shishikan
高铁	gaotie
育养	yuyang
没满	meiman
年数	nianshu
事业	shiye
洋基队	yangjidui
投手	toushou
王牌	wangpai
亲哥哥	qingege
有点像	youdianxiang
改错	gaicuo
给养	geiyang
回报	huibao
帮不上	bangbushang
做生意	zuoshengyi
委托	weituo
杀死	shasi
静听	jingting
缘分	yuanfen
尽责	jinze
做有	zuoyou
餐具	canju
用餐	yongcan
没怪	meiguai
远视	yuanshi
买货	maihuo
货场	huochang
现代人	xiandairen
景气	jingqi
好消息	haoxiaoxi
政桓	zhenghuan
野柳	yeliu
就下	jiuxia
外衣	waiyi
放好	fanghao
舅舅	jiujiu
订位	dingwei
火锅	huoguo
棒极了	bangjile
教学中心	jiaoxuezhongxin
开得	kaide
包里	baoli
环岛	huandao
故宫	gugong
水煎包	shuijianbao
逛逛	guangguang
饺子	jiaozi
文强	wenqiang
地学	dixue
外劳	wailao
空军	kongjun
的哥	dege
打招呼	dazhaohu
唱出	changchu
完歌	wange
无尾熊	wuweixiong
转车	zhuanche
火车站	huochezhan
火车	huoche
估计	guji
很精采	henjingcai
足球比赛	zuqiubisai
没学	meixue
报了名	baoleming
色香味	sexiangwei
文物	wenwu
看完	kanwan
保证书	baozhengshu
包包	baobao
胖子	pangzi
眼界	yanjie
我姐	wojie
撞到	zhuangdao
镜子	jingzi
瘦身	shoushen
地球	diqiu
太空	taikong
基地	jidi
情心	qingxin
蟑螂	zhanglang
龙猫	longmao
家屋	jiawu
寒假	hanjia
外公	waigong
小岛	xiaodao
超人	chaoren
开场	kaichang
男主角	nanzhujiao
工夫	gongfu
地演	diyan
功夫	gongfu
华人	huaren
看腻	kanni
外婆	waipo
小男孩	xiaonanhai
姑姑	gugu
歌名	geming
来生	laisheng
相爱	xiangai
连著	lianzhu
相配	xiangpei
情侣	qinglv
蝴蝶	hudie
学堂	xuetang
情景	qingjing
经得起	jingdeqi
连接	lianjie
母狮	mushi
撒娇	sajiao
流泪	liulei
公狮	gongshi
伤心地	shangxindi
卡通片	qiatongpian
动脑筋	dongnaojin
被害人	beihairen
证件	zhengjian
猜中	caizhong
对比	duibi
男孩	nanhai
儿子	erzi
哭声	kusheng
逮捕	daibu
人员	renyuan
学舞	xuewu
跳出去	tiaochuqu
失落	shiluo
佩服	peifu
送达	songda
钟情	zhongqing
未婚妻	weihunqi
女主角	nvzhujiao
假装	jiazhuang
坏心	huaixin
改过	gaiguo
个子	gezi
苹果	pingguo
睡掉	shuidiao
没死	meisi
翻译	fanyi
酒吧	jiuba
婚礼	hunli
订婚	dinghun
拉面	lamian
饮食	yinshi
蔬菜	shucai
校友	xiaoyou
校长	xiaochang
啦啦队	laladui
经纪人	jingjiren
演唱会	yanchanghui
距离感	juligan
略带	lvedai
整体	zhengti
业界	yejie
场面	changmian
人士	renshi
听听看	tingtingkan
吉他手	jitashou
招生	zhaosheng
家长	jiachang
推行	tuixing
披得	pide
败裂	bailie
站著	zhanzhu
排队	paidui
讲话	jianghua
演讲时	yanjiangshi
举行	juxing
篮球比赛	lanqiubisai
演唱	yanchang
变热	bianre
连络	lianluo
社长	shechang
风度	fengdu
土王	tuwang
倭人	weiren
厅里	tingli
女同学	nvtongxue
宣告	xuangao
暗恋	anlian
了有	leyou
坏蛋	huaidan
丢脸	diulian
活该	huogai
长长	changchang
游会	youhui
迷人	miren
台语	taiyu
约会	yuehui
歌唱	gechang
小气鬼	xiaoqigui
大方	dafang
蛮帅	manshuai
请吃	qingchi
杯酒	beijiu
大好人	dahaoren
改天	gaitian
卖菜	maicai
太重	taizhong
爱护动物	aihudongwu
保养	baoyang
会面	huimian
当心	dangxin
料到	liaodao
硕士	shuoshi
房事	fangshi
吃光	chiguang
打网球	dawangqiu
弹钢琴	dangangqin
买东	maidong
客客气气	kekeqiqi
没读	meidu
推销	tuixiao
看用	kanyong
祖父	zufu
钻石	zuanshi
没念	meinian
天主	tianzhu
天父	tianfu
圣经	shengjing
根源	genyuan
描写	miaoxie
认字	renzi
小组	xiaozu
足球	zuqiu
足球队	zuqiudui
记者	jizhe
主管	zhuguan
再赢	zaiying
目表	mubiao
模特儿	moteer
弄得好	nongdehao
公平	gongping
将军	jiangjun
当兵	dangbing
军粮	junliang
打仗	dazhang
军团	juntuan
委员	weiyuan
领导	lingdao
注销	zhuxiao
实力	shili
变坏	bianhuai
军队	jundui
绘本	huiben
星空	xingkong
展览	zhanlan
作家	zuojia
小本书	xiaobenshu
西游记	xiyouji
悟空	wukong
总用	zongyong
功力	gongli
观音	guanyin
电视剧	dianshiju
教事	jiaoshi
店里	dianli
本本	benben
学学	xuexue
地好	dihao
作者	zuozhe
讲故事	jianggushi
会用	huiyong
穷人	qiongren
大陆	dalu
领导人	lingdaoren
老百姓	laobaixing
身分证	shenfenzheng
偷跑	toupao
信神	xinshen
晚睡	wanshui
寝室	qinshi
传出	chuanchu
关灯	guandeng
来信	laixin
埋怨	maiyuan
室友	shiyou
颇为	powei
指给	zhigei
没事	meishi
没去	meiqu
喝酒	hejiu
警察局	jingchaju
来接	laijie
钱包	qianbao
选手	xuanshou
部活	buhuo
按摩	anmo
每学期	meixueqi
时程	shicheng
操课	caoke
考前	kaoqian
坏处	huaichu
学弟	xuedi
旅行社	lvxingshe
姓名	xingming
确认	queren
空房间	kongfangjian
铁门	tiemen
水费	shuifei
洗手间	xishoujian
电费	dianfei
冰箱	bingxiang
脚车	jiaoche
跟住	genzhu
舞会	wuhui
交通站	jiaotongzhan
大床	dachuang
厕所	cesuo
超级市场	chaojishichang
铁路	tielu
离家	lijia
高速公路	gaosugonglu
公路	gonglu
看吧	kanba
付款	fukuan
租金	zujin
便利店	bianlidian
超市	chaoshi
空房	kongfang
有户	youhu
晒衣服	shaiyifu
洗衣机	xiyiji
想住	xiangzhu
招待	zhaodai
衣架	yijia
车库	cheku
书架	shujia
回信	huixin
客房	kefang
费心	feixin
体贴	titie
规定	guiding
先付	xianfu
中点	zhongdian
刀叉	daocha
新房子	xinfangzi
洗澡间	xizaojian
冷机	lengji
光碟	guangdie
素食	sushi
便服	bianfu
餐馆	canguan
下楼	xialou
寺庙	simiao
叉叉	chacha
男友	nanyou
追球	zhuiqiu
办公	bangong
新生	xinsheng
结了婚	jielehun
人马	renma
说好	shuohao
和室	heshi
日本式	ribenshi
蛋糕	dangao
做来	zuolai
指教	zhijiao
外祖母	waizumu
母子情	muziqing
举酒	jujiu
乐友	leyou
老套	laotao
仁者	renzhe
智者	zhizhe
俗话	suhua
散去	sanqu
诗人	shiren
下得	xiade
求婚	qiuhun
减肥	jianfei
淡水河	danshuihe
车行道	chexingdao
预备	yubei
埋头	maitou
嫁给	jiagei
补校	buxiao
小鸡	xiaoji
火星	huoxing
早饭	zaofan
累得	leide
袜子	wazi
入睡	rushui
地理	dili
公车上	gongcheshang
果汁	guozhi
面包	mianbao
日文	riwen
买票	maipiao
电影院	dianyingyuan
方子	fangzi
学校地址	xuexiaodizhi
没到	meidao
来来	lailai
两本书	liangbenshu
红酒	hongjiu
买国	maiguo
宿舍	sushe
上车	shangche
台生	taisheng
面见	mianjian
叫住	jiaozhu
进车	jinche
送到	songdao
爬著	pazhu
小毛	xiaomao
往前面	wangqianmian
外话	waihua
季节	jijie
地谈	ditan
时侯	shihou
地下铁	dixiatie
告所	gaosuo
问路	wenlu
大卫	dawei
中友	zhongyou
百货	baihuo
文书	wenshu
拍照片	paizhaopian
高雄	gaoxiong
写到	xiedao
翘课	qiaoke
共公	gonggong
架构	jiagou
健身房	jianshenfang
奖学金	jiangxuejin
请假	qingjia
赶到	gandao
手表	shoubiao
坐下	zuoxia
不吃	buchi
找空	zhaokong
闹钟	naozhong
刷牙	shuaya
洗脸	xilian
睡到	shuidao
跳到	tiaodao
的士	deshi
课室	keshi
跳著	tiaozhu
听试	tingshi
了好	lehao
先学	xianxue
烤肉	kaorou
暖气	nuanqi
玩著	wanzhu
纪念	jinian
躲到	duodao
淋雨	linyu
汽水	qishui
吃水果	chishuiguo
午饭	wufan
会考	huikao
玩吧	wanba
简讯	jianxun
化妆品	huazhuangpin
棒球赛	bangqiusai
啤酒	pijiu
喝啤酒	hepijiu
酒量	jiuliang
卧房	wofang
家玩	jiawan
小王	xiaowang
请进来	qingjinlai
喷过	penguo
喷得	pende
蔬果	shuguo
农药	nongyao
有机	youji
过度	guodu
菜药	caiyao
买菜	maicai
诉取	suqu
赔偿	peichang
忍耐	rennai
要写	yaoxie
背景	beijing
声调	shengdiao
该不该	gaibugai
传给	chuangei
自我介绍	ziwojieshao
冷漠	lengmo
买错	maicuo
算了	suanle
回想到	huixiangdao
联系	lianxi
小张	xiaozhang
约定	yueding
误会	wuhui
小钱	xiaoqian
拍卖	paimai
脸皮	lianpi
分校	fenxiao
观光	guanguang
大介	dajie
游泳池	youyongchi
科系	kexi
项目	xiangmu
酒家女	jiujianv
卖身	maishen
酒店	jiudian
下跌	xiadie
股市	gushi
医学系	yixuexi
休学	xiuxue
理解	lijie
美金	meijin
好赚	haozhuan
里学	lixue
实习	shixi
学习成绩	xuexichengji
一毛钱	yimaoqian
技能	jineng
较长时间	jiaochangshijian
不准	buzhun
趴到	padao
得去	dequ
指责	zhize
笑笑	xiaoxiao
东聊	dongliao
无证据	wuzhengju
做法	zuofa
怀疑	huaiyi
证据	zhengju
乐意	leyi
经验丰富	jingyanfengfu
听听	tingting
邮件	youjian
手册	shouce
本手册	benshouce
放进	fangjin
负面影响	fumianyingxiang
度量	duliang
偷走	touzou
否安	fouan
看错	kancuo
保护性	baohuxing
关键时刻	guanjianshike
摆出	baichu
手段	shouduan
女友	nvyou
可靠	kekao
看出	kanchu
请原谅	qingyuanliang
政治家	zhengzhijia
全国	quanguo
电子邮件	dianziyoujian
念完	nianwan
秘诀	mijue
判定	panding
两难	liangnan
对立	duili
共识	gongshi
客观性	keguanxing
研讨会	yantaohui
场合	changhe
民众	minzhong
机关	jiguan
单位	danwei
隧道	suidao
收入	shouru
皮肤癌	pifuai
畸形儿	jixinger
臭氧层	chouyangceng
破洞	podong
紫外线	ziwaixian
观光事业	guanguangshiye
比如	biru
生态	shengtai
环境污染	huanjingwuran
挽救	wanjiu
能源	nengyuan
废气	feiqi
兴建	xingjian
私人	siren
商业	shangye
废弃物	feiqiwu
灾害	zaihai
房地	fangdi
水质	shuizhi
动植物	dongzhiwu
还用	huanyong
环境保护	huanjingbaohu
无视	wushi
生鱼片	shengyupian
寿司	shousi
指味	zhiwei
家常菜	jiachangcai
放味增	fangweizeng
清汤	qingtang
海带	haidai
名校	mingxiao
扩大	kuoda
进化	jinhua
需求	xuqiu
想养	xiangyang
要养	yaoyang
养主	yangzhu
死掉	sidiao
价值	jiazhi
说著	shuozhu
空养	kongyang
都市生活	dushishenghuo
市民	shimin
换回来	huanhuilai
一家人	yijiaren
打扰	darao
理性	lixing
可让	kerang
看成	kancheng
玩够	wangou
弃养	qiyang
比买	bimai
伤脑筋	shangnaojin
医疗费	yiliaofei
送走	songzou
注意力	zhuyili
教育界	jiaoyujie
外文	waiwen
功能	gongneng
具备	jubei
创新	chuangxin
教育规划	jiaoyuguihua
减化	jianhua
学该	xuegai
单方	danfang
贵师	guishi
退休	tuixiu
口琴	kouqin
刺刺	cici
点子	dianzi
抬不	taibu
败家子	baijiazi
起头	qitou
店长	dianchang
病患	binghuan
太极拳	taijiquan
家园	jiayuan
出院	chuyuan
医术	yishu
规划	guihua
环游世界	huanyoushijie
艺术馆	yishuguan
人选	renxuan
解决办法	jiejuebanfa
专门	zhuanmen
夫妻关系	fuqiguanxi
集中	jizhong
职业妇女	zhiyefunv
生子	shengzi
开除	kaichu
家庭主妇	jiatingzhufu
洗衣	xiyi
保母	baomu
外遇	waiyu
暴力	baoli
杂事	zashi
重男轻女	zhongnanqingnv
公理	gongli
女强人	nvqiangren
舍得	shede
离职	lizhi
医学	yixue
提高	tigao
技术	jishu
继父	jifu
原则	yuanze
主义	zhuyi
选举	xuanju
推广	tuiguang
男女	nannv
替代	tidai
人工	rengong
制造	zhizao
深层	shenceng
涉及	sheji
执行	zhixing
实施	shishi
馆子	guanzi
节省	jiesheng
运动鞋	yundongxie
动动	dongdong
跑步	paobu
带上	daishang
纺织业	fangzhiye
劳工市场	laogongshichang
施行	shixing
职务	zhiwu
游学	youxue
河有段	heyouduan
可待	kedai
成疾	chengji
裁员	caiyuan
海啸	haixiao
金融	jinrong
过渡期	guoduqi
出口品	chukoupin
优家	youjia
会议	huiyi
可能性	kenengxing
国际	guoji
调薪	diaoxin
休假	xiujia
聘请	pinqing
机械	jixie
全世	quanshi
业务员	yewuyuan
聘为	pinwei
地被	dibei
误人子弟	wurenzidi
开办	kaiban
开玩笑	kaiwanxiao
出席	chuxi
参与	canyu
加班	jiaban
领到	lingdao
贴补	tiebu
缺钱	queqian
伸手	shenshou
创业	chuangye
业务	yewu
客户	kehu
可塑	kesu
妻子	qizi
过对	guodui
上馆子	shangguanzi
单身	danshen
要学	yaoxue
开支	kaizhi
品牌服饰	pinpaifushi
日常用品	richangyongpin
省略	shenglve
能用	nengyong
低潮	dichao
经济周期	jingjizhouqi
企业界	qiyejie
大局	daju
时数	shishu
激增	jizeng
补充	buchong
不合理	buheli
电脑公司	diannaogongsi
保温	baowen
热气	reqi
手机	shouji
威力	weili
情报	qingbao
潜力	qianli
担忧	danyou
骗人	pianren
网络	wangluo
症结所在	zhengjiesuozai
用法	yongfa
妨碍	fangai
导领	daoling
噩梦	emeng
领域	lingyu
作法	zuofa
禁止	jinzhi
玩线	wanxian
著迷	zhumi
管好	guanhao
网际网路	wangjiwanglu
下笔	xiabi
读破	dupo
生花	shenghua
行云流水	xingyunliushui
书卷	shujuan
有神	youshen
阅读	yuedu
营养	yingyang
盐巴	yanba
缴交	jiaojiao
窝著	wozhu
媒体	meiti
花费	huafei
完蛋	wandan
会差	huicha
多媒体	duomeiti
下载	xiazai
谎话	huanghua
网页	wangye
规则	guize
查看	chakan
近视	jinshi
实际	shiji
卖掉	maidiao
自行车	zixingche
先机	xianji
爆炸	baozha
抹杀	mosha
传递	chuandi
途径	tujing
接轨	jiegui
淘汰	taotai
来得	laide
厂长	changchang
抽出	chouchu
回复	huifu
散到	sandao
开窗	kaichuang
污水	wushui
放出	fangchu
邻居们	linjumen
代表人	daibiaoren
签名	qianming
住宅	zhuzhai
排除	paichu
上下班	shangxiaban
积成	jicheng
存到	cundao
闹到	naodao
法庭	fating
办著	banzhu
废水	feishui
停工	tinggong
住民	zhumin
居住	juzhu
睡眠	shuimian
居民	jumin
危险度	weixiandu
全面	quanmian
会会	huihui
市政府	shizhengfu
想吐	xiangtu
弥漫	miman
夜班	yeban
吵死	chaosi
反映	fanying
隔音	geyin
安装	anzhuang
损害	sunhai
闭著	bizhu
排气	paiqi
口罩	kouzhao
罚单	fadan
营运	yingyun
关闭	guanbi
合格	hege
诉求	suqiu
法院	fayuan
穿浮	chuanfu
潜蛙	qianwa
晚班	wanban
代替	daiti
开动	kaidong
遵守	zunshou
基本	jiben
上说	shangshuo
过滤	guolv
烟气	yanqi
放水	fangshui
排水	paishui
水沟	shuigou
法子	fazi
排放	paifang
概念	gainian
地向	dixiang
心声	xinsheng
结合	jiehe
里长	lichang
诉诸	suzhu
市长	shichang
发财	facai
公所	gongsuo
开药	kaiyao
市公所	shigongsuo
化学药品	huaxueyaopin
过滤器	guolvqi
会告	huigao
对策	duice
部门	bumen
音和味	yinhewei
虫子	chongzi
使得	shide
获利	huoli
商量	shangliang
胃口	weikou
头晕	touyun
回覆	huifu
会花	huihua
造出	zaochu
合法	hefa
高医	gaoyi
河堤	hedi
卡车	qiache
液体	yeti
上赔	shangpei
被害者	beihaizhe
癌症	aizheng
摄影机	sheyingji
装影	zhuangying
课题	keti
录下来	luxialai
装影机	zhuangyingji
人权	renquan
录影	luying
发生冲突	fashengchongtu
效率	xiaolv
促进	cujin
教学法	jiaoxuefa
善于	shanyu
保持联系	baochilianxi
打瞌睡	dakeshui
贵校	guixiao
摄影	sheying
皮调	pidiao
处分	chufen
干涉	ganshe
已有	yiyou
询问	xunwen
责感	zegan
变更	biangeng
平台	pingtai
专业	zhuanye
装著	zhuangzhu
不太方	butaifang
范围	fanwei
自由权	ziyouquan
侵害	qinhai
违背	weibei
宪法	xianfa
价值观	jiazhiguan
装不装	zhuangbuzhuang
录影机	luyingji
影机	yingji
变少	bianshao
双亲	shuangqin
带枪	daiqiang
同理	tongli
蜕变	shuibian
心理学	xinlixue
监视	jianshi
霸凌	baling
歹徒	daitu
变态	biantai
侵入	qinru
儿童	ertong
太假	taijia
教式	jiaoshi
标准	biaozhun
避难	binan
小学校长	xiaoxuexiaochang
网站	wangzhan
电影机	dianyingji
关著	guanzhu
要加	yaojia
更糟	gengzao
有益	youyi
就学	jiuxue
地震	dizhen
灾区	zaiqu
地牛	diniu
睡梦中	shuimengzhong
吓坏	xiahuai
地面	dimian
精光	jingguang
火烧	huoshao
捉住	zhuozhu
堆叠	duidie
不务正业	buwuzhengye
小命	xiaoming
保住	baozhu
拿谢	naxie
成名	chengming
打混	dahun
摸鱼	moyu
眼帘	yanlian
棍子	gunzi
制止	zhizhi
娱乐场所	yulechangsuo
磁铁	citie
浓抹	nongmo
淡妆	danzhuang
善行	shanxing
拼补	pinbu
学识	xueshi
海绵	haimian
压迫	yapo
剩下	shengxia
抬起	taiqi
停摆	tingbai
池鱼之殃	chiyuzhiyang
无辜	wugu
遭到	zaodao
神准	shenzhun
沦为	lunwei
只见	zhijian
使出	shichu
验证	yanzheng
占有	zhanyou
塑胶袋	sujiaodai
世界级	shijieji
仅管	jinguan
丑小鸭	chouxiaoya
